timestamp,duration,app,title
2023-01-11T13:51:58.495Z,38.366,firefox.exe,sprawozdanko2 - Online LaTeX Editor Overleaf — Mozilla Firefox
2023-01-11T13:51:54.805Z,2.479,firefox.exe,KM_C364e-20181005142554 - PW_JAP_M1_skrypt_EStrebeyko_MARUGOTO_202223.pdf — Mozilla Firefox
2023-01-11T13:51:48.633Z,4.961,firefox.exe,sprawozdanko2 - Online LaTeX Editor Overleaf — Mozilla Firefox
2023-01-11T13:51:47.407Z,0,firefox.exe,Test matrices - MATLAB gallery — Mozilla Firefox
2023-01-11T13:51:31.127Z,15.01,firefox.exe,Eigenvalue perturbation - Wikipedia — Mozilla Firefox
2023-01-11T13:51:28.631Z,1.24,firefox.exe,sprawozdanko2 - Online LaTeX Editor Overleaf — Mozilla Firefox
2023-01-11T13:50:22.994Z,64.381,firefox.exe,KM_C364e-20181005142554 - PW_JAP_M1_skrypt_EStrebeyko_MARUGOTO_202223.pdf — Mozilla Firefox
2023-01-11T13:50:03.373Z,18.393,firefox.exe,Eigenvalue perturbation - Wikipedia — Mozilla Firefox
2023-01-11T13:49:58.243Z,3.864,firefox.exe,sensitive eigenvalues - Szukaj w Google — Mozilla Firefox
2023-01-11T13:49:49.577Z,7.404,firefox.exe,dorr matrix - Szukaj w Google — Mozilla Firefox
2023-01-11T13:49:48.275Z,0,firefox.exe,Matrix Generator DORR — Mozilla Firefox
2023-01-11T13:49:47.019Z,0,firefox.exe,własnosci wlasne wrazliwe - Szukaj w Google — Mozilla Firefox
2023-01-11T13:49:45.810Z,0,firefox.exe,KM_C364e-20181005142554 - PW_JAP_M1_skrypt_EStrebeyko_MARUGOTO_202223.pdf — Mozilla Firefox
2023-01-11T13:49:41.007Z,3.594,firefox.exe,Test matrices - MATLAB gallery — Mozilla Firefox
2023-01-11T13:49:03.171Z,36.612,firefox.exe,sprawozdanko2 - Online LaTeX Editor Overleaf — Mozilla Firefox
2023-01-11T13:48:59.419Z,2.515,firefox.exe,własnosci wlasne wrazliwe - Szukaj w Google — Mozilla Firefox
2023-01-11T13:48:47.101Z,11.064,firefox.exe,sprawozdanko2 - Online LaTeX Editor Overleaf — Mozilla Firefox
